item_key,item_name,item_subaccount,item_account,item_group,item_class,item_sign,item_periodicity
643734,"CATEGORIA E - CREDITO IRRECUPERABLE, CONSUMO",34,37,4,6,1,Monthly
643736,"CATEGORIA A - CREDITO NORMAL, COMERCIAL",36,37,4,6,1,Monthly
643738,"CATEGORIA B - CREDITO ACEPTABLE, COMERCIAL",38,37,4,6,1,Monthly
643742,"CATEGORIA C - CREDITO APRECIABLE, COMERCIAL",42,37,4,6,1,Monthly
643744,"CATEGORIA D - CREDITO SIGNIFICATIVO, COMERCIAL",44,37,4,6,1,Monthly
643746,"CATEGORIA E - CREDITO IRRECUPERABLE, COMERCIAL",46,37,4,6,1,Monthly
643748,"CATEGORIA A - CREDITO NORMAL, MICROCREDITOS",48,37,4,6,1,Monthly
643750,"CATEGORIA B - CREDITO ACEPTABLE, MICROCREDITOS",50,37,4,6,1,Monthly
643754,"CATEGORIA C - CREDITO APRECIABLE, MICROCREDITOS",54,37,4,6,1,Monthly
643756,"CATEGORIA D - CREDITO SIGNIFICATIVO, MICROCREDITOS",56,37,4,6,1,Monthly
643758,"CATEGORIA E - CREDITO IRRECUPERABLE, MICROCREDITOS",58,37,4,6,1,Monthly
644005,DE EMISORES NACIONALES,5,40,4,6,1,Monthly
644010,DE EMISORES DEL EXTERIOR,10,40,4,6,1,Monthly
645000,BONOS PENSIONALES,0,50,4,6,1,Monthly
645005,"BONOS PENSIONALES CONVERTIB, EN EFE",5,50,4,6,1,Monthly
645010,BONOS PENSIONALES CONVERTIDOS EN AC,10,50,4,6,1,Monthly
647500,CANONES POR RECIBIR,0,75,4,6,1,Monthly
647505,PARTE CORRIENTE,5,75,4,6,1,Monthly
647510,PARTE NO CORRIENTE,10,75,4,6,1,Monthly
648000,OPCIONES DE COMPRA POR RECIBIR,0,80,4,6,1,Monthly
648005,PARTE CORRIENTE,5,80,4,6,1,Monthly
648010,PARTE NO CORRIENTE,10,80,4,6,1,Monthly
649500,DIVERSOS,0,95,4,6,1,Monthly
800000,CUENTAS DE REVELACION DE INFORMACION FINANCIERA - CONTROL,0,0,0,8,1,Monthly
810000,DEUDORAS,0,0,1,8,1,Monthly
810100,CAPITAL GARANTIA,0,1,1,8,1,Monthly
810500,BIENES Y VALORES ENTREGADOS EN CUSTODIA,0,5,1,8,1,Monthly
810505,BIENES Y VALORES ENTREGADOS EN CUSTODIA,5,5,1,8,1,Monthly
810510,COMPENSACION ELECTRONICA,10,5,1,8,1,Monthly
811000,BIENES Y VALORES ENTREGADOS EN GARANTIA,0,10,1,8,1,Monthly
811005,INMUEBLES,5,10,1,8,1,Monthly
811010,VALORES MOBILIARIOS,10,10,1,8,1,Monthly
811095,OTROS BIENES MUEBLES,95,10,1,8,1,Monthly
811500,ACTIVIDAD DE CUSTODIA DE VALORES DE FONDOS DE INVERSION COLECTIVA,0,15,1,8,1,Monthly
811505,EFECTIVO,5,15,1,8,1,Monthly
811510,VALORES CUSTODIADOS (RENTA FIJA),10,15,1,8,1,Monthly
811515,VALORES CUSTODIADOS (RENTA VARIABLE),15,15,1,8,1,Monthly
811525,DERECHOS ECONOMICOS PENDIENTES DE COBRO,25,15,1,8,1,Monthly
811600,ACTIVIDAD DE CUSTODIA DE VALORES DE NEGOCIOS DE ADMINISTRACION DE ACTIVOS DE TERCEROS,0,16,1,8,1,Monthly
811605,EFECTIVO,5,16,1,8,1,Monthly
811610,VALORES CUSTODIADOS (RENTA FIJA),10,16,1,8,1,Monthly
811615,VALORES CUSTODIADOS (RENTA VARIABLE),15,16,1,8,1,Monthly
811625,DERECHOS ECONOMICOS PENDIENTES DE COBRO,25,16,1,8,1,Monthly
811700,ACTIVIDAD DE CUSTODIA DE VALORES DE INVERSION DE CAPITALES DEL EXTERIOR DE PORTAFOLIO,0,17,1,8,1,Monthly
811705,EFECTIVO,5,17,1,8,1,Monthly
811710,VALORES CUSTODIADOS (RENTA FIJA),10,17,1,8,1,Monthly
811715,VALORES CUSTODIADOS (RENTA VARIABLE),15,17,1,8,1,Monthly
811725,DERECHOS ECONOMICOS PENDIENTES DE COBRO,25,17,1,8,1,Monthly
811800,ACTIVIDAD DE CUSTODIA DE VALORES DE INVERSION DE  CAPITALES  DEL EXTERIOR DIRECTA,0,18,1,8,1,Monthly
811805,EFECTIVO,5,18,1,8,1,Monthly
811810,VALORES CUSTODIADOS (RENTA FIJA),10,18,1,8,1,Monthly
811815,VALORES CUSTODIADOS (RENTA VARIABLE),15,18,1,8,1,Monthly
812000,ACTIVOS CASTIGADOS,0,20,1,8,1,Monthly
812005,PRIMAS PENDIENTES DE RECAUDO,5,20,1,8,1,Monthly
812010,CARTERA DE CREDITOS COMERCIAL,10,20,1,8,1,Monthly
812015,CARTERA DE CREDITOS DE CONSUMO,15,20,1,8,1,Monthly
812020,CARTERA DE CREDITOS DE VIVIENDA,20,20,1,8,1,Monthly
812025,CARTERA DE CREDITOS MICROCREDITO,25,20,1,8,1,Monthly
812030,CUENTAS POR COBRAR ACTIVIDAD ASEGURADORA,30,20,1,8,1,Monthly
812035,OTRAS CUENTAS POR COBRAR,35,20,1,8,1,Monthly
812095,OTROS ACTIVOS,95,20,1,8,1,Monthly
813500,COMPROMISOS DE VENTA FUTURA DE INVERSIONES Y TITULOS SOBRE Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,0,35,1,8,1,Monthly
813505,CARRUSELES,5,35,1,8,1,Monthly
813510,REPOS,10,35,1,8,1,Monthly
813515,REPOS EN TITULOS SOBRE Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,15,35,1,8,1,Monthly
813520,VENTAS A PLAZO,20,35,1,8,1,Monthly
813525,VENTAS A PLAZO TITULOS SOBRE Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,25,35,1,8,1,Monthly
814000,VALORES EN ADMINISTRACION,0,40,1,8,1,Monthly
814005,TITULOS DE TESORERIA ¿TES,5,40,1,8,1,Monthly
814010,OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL,10,40,1,8,1,Monthly
814015,ACCIONES,15,40,1,8,1,Monthly
814020,OTROS EMISORES NACIONALES,20,40,1,8,1,Monthly
814025,EMISORES EXTRANJEROS,25,40,1,8,1,Monthly
814100,TITULOS SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES EN ADMINISTRACION,0,41,1,8,1,Monthly
814105,PRODUCTOS AGROPECUARIOS,5,41,1,8,1,Monthly
814110,TITULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,10,41,1,8,1,Monthly
814195,OTRAS ESPECIES SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,95,41,1,8,1,Monthly
814200,VALORES RECIBIDOS EN DEPOSITO,0,42,1,8,1,Monthly
814203,CERTIFICADOS DE DEPOSITO A TERMINO,3,42,1,8,1,Monthly
814205,ACCIONES,5,42,1,8,1,Monthly
814207,TITULOS DE DESARROLLO AGROPECUARIO,7,42,1,8,1,Monthly
814209,CERTIFICADOS DE DEPOSITOS DE AHORRO,9,42,1,8,1,Monthly
814211,CERTIFICADOS DE AHORRO DE VALOR CONSTANTE,11,42,1,8,1,Monthly
814213,BONOS AGRARIOS,13,42,1,8,1,Monthly
814215,CERTIFICADOS DE CAMBIO,15,42,1,8,1,Monthly
814217,TITULOS CANJEABLES POR CERTIFICADOS DE CAMBIO,17,42,1,8,1,Monthly
814219,ACEPTACIONES BANCARIAS,19,42,1,8,1,Monthly
814221,BONOS DE DESARROLLO ECONOMICO CLASE B,21,42,1,8,1,Monthly
814223,CERTIFICADOS DE REEMBOLSO TRIBUTARIO,23,42,1,8,1,Monthly
814225,TITULOS DE AHORRO CAFETERO - TAC,25,42,1,8,1,Monthly
814227,CERTIFICADOS CAFETEROS VALORIZABLES,27,42,1,8,1,Monthly
814229,CERTIFICADOS ELECTRICOS VALORIZABLES,29,42,1,8,1,Monthly
814231,TITULOS EMITIDOS EN PROCESO DE TITULARIZACION,31,42,1,8,1,Monthly
814233,TITULOS DE CREDITO Y FOMENTO,33,42,1,8,1,Monthly
814235,TITULOS DE AHORRO NACIONAL - TAN,35,42,1,8,1,Monthly
814237,TITULOS ENERGETICOS DE RENTABILIDAD CRECIENTE - TER,37,42,1,8,1,Monthly
814239,TITULOS AGROINDUSTRIALES,39,42,1,8,1,Monthly
814241,BONOS COMUNES Y CONVERTIBLES EN ACCIONES,41,42,1,8,1,Monthly
814243,BONOS DE FINANCIAMIENTO PRESUPUESTAL,43,42,1,8,1,Monthly
814245,BONOS DE FINANCIAMIENTO ESPECIAL,45,42,1,8,1,Monthly
814247,CEDULAS BCH,47,42,1,8,1,Monthly
814249,"BONOS, AVALADOS ESTABLECIMIENTOS DE CREDITO",49,42,1,8,1,Monthly
814251,"PAPELES COMERCIALES, AVALADOS ESTABLECIMIENTOS CREDITO",51,42,1,8,1,Monthly
814253,"PAPELES COMERCIALES, NO AVALADOS ESTABLECIMIENTOS CREDITO",53,42,1,8,1,Monthly
814255,TITULOS DE TESORERIA - TES,55,42,1,8,1,Monthly
814257,BONOS YANKEES,57,42,1,8,1,Monthly
814259,BONOS GLOBAL,59,42,1,8,1,Monthly
814261,EUROBONOS,61,42,1,8,1,Monthly
814263,OTROS TITULOS REPRESENTATIVOS DE DIVISAS,63,42,1,8,1,Monthly
814265,TITULOS HIPOTECARIOS TIPS,65,42,1,8,1,Monthly
814295,OTROS,95,42,1,8,1,Monthly
815000,TITULOS Y DIVISAS DE CLIENTES PARA LA VENTA O REDENCION,0,50,1,8,1,Monthly
815005,TITULOS DE TESORERIA ¿TES,5,50,1,8,1,Monthly
815010,OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL,10,50,1,8,1,Monthly
815015,ACCIONES,15,50,1,8,1,Monthly
815020,OTROS EMISORES NACIONALES,20,50,1,8,1,Monthly
815025,EMISORES EXTRANJEROS,25,50,1,8,1,Monthly
815200,TITULOS SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES DE CLIENTES PARA LA VENTA O REDENCION,0,52,1,8,1,Monthly
815205,PRODUCTOS AGROPECUARIOS,5,52,1,8,1,Monthly
815210,TITULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,10,52,1,8,1,Monthly
815295,OTROS,95,52,1,8,1,Monthly
815400,TITULOS EN PROCESO DE COBRO O REDENCION,0,54,1,8,1,Monthly
815405,TITULOS DE TESORERIA ¿TES,5,54,1,8,1,Monthly
815410,OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL,10,54,1,8,1,Monthly
815415,ACCIONES,15,54,1,8,1,Monthly
815420,OTROS EMISORES NACIONALES,20,54,1,8,1,Monthly
815425,EMISORES EXTRANJEROS,25,54,1,8,1,Monthly
815600,TITULOS Y DIVISAS RECIBIDOS PARA ENTREGAR A CLIENTES,0,56,1,8,1,Monthly
815605,TITULOS DE TESORERIA ¿TES,5,56,1,8,1,Monthly
815610,OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL,10,56,1,8,1,Monthly
815615,ACCIONES,15,56,1,8,1,Monthly
815620,OTROS EMISORES NACIONALES,20,56,1,8,1,Monthly
815625,EMISORES EXTRANJEROS,25,56,1,8,1,Monthly
815630,DIVISAS,30,56,1,8,1,Monthly
815700,TITULOS Y DIVISAS ADQUIRIDOS A TRAVES DE BOLSA POR CUENTA DE CLIENTES PENDIENTES DE RECIBIR,0,57,1,8,1,Monthly
815705,TITULOS DE TESORERIA ¿TES,5,57,1,8,1,Monthly
815710,OTROS TITULOS EMITIDOS POR EL GOBIERNO NACIONAL,10,57,1,8,1,Monthly
815715,ACCIONES,15,57,1,8,1,Monthly
815720,OTROS EMISORES NACIONALES,20,57,1,8,1,Monthly
815725,EMISORES EXTRANJEROS,25,57,1,8,1,Monthly
815730,DIVISAS,30,57,1,8,1,Monthly
815900,TITULOS SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES RECIBIDOS PARA ENTREGAR A CLIENTES,0,59,1,8,1,Monthly
815905,PRODUCTOS AGROPECUARIOS,5,59,1,8,1,Monthly
815910,TITULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,10,59,1,8,1,Monthly
815995,OTROS,95,59,1,8,1,Monthly
816000,TITULOS SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES ADQUIRIDOS A TRAVES DE BOLSA POR CUENTA DE CLIENTES PENDIENTES DE RECIBIR,0,60,1,8,1,Monthly
816005,PRODUCTOS AGROPECUARIOS,5,60,1,8,1,Monthly
816010,TITULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,10,60,1,8,1,Monthly
816095,OTROS,95,60,1,8,1,Monthly
817300,PROVISION PERSONAS EN SITUACION CONCORDATARIA,0,73,1,8,1,Monthly
817500,TITULOS DE INVERSION NO COLOCADOS,0,75,1,8,1,Monthly
819500,OTRAS CUENTAS DE ORDEN DEUDORAS,0,95,1,8,1,Monthly
819505,PRIMAS DE SEGUROS AL COBRO,5,95,1,8,1,Monthly
819510,VALOR ASIGNADO BIENES EN FIDEICOMISO,10,95,1,8,1,Monthly
819515,SERVICIOS FACTURADOS POR ANTICIPADO,15,95,1,8,1,Monthly
819595,OTRAS,95,95,1,8,1,Monthly
820000,ACREEDORAS,0,0,2,8,1,Monthly
820500,BIENES Y VALORES RECIBIDOS EN GARANTIA,0,5,2,8,1,Monthly
820505,GARANTIAS EN DECEVAL,5,5,2,8,1,Monthly
820510,GARANTIAS DE DCV,10,5,2,8,1,Monthly
820515,GARANTIAS DE CUD,15,5,2,8,1,Monthly
820595,OTROS,95,5,2,8,1,Monthly
821000,BIENES Y VALORES RECIBIDOS EN CUSTODIA,0,10,2,8,1,Monthly
821100,BIENES Y VALORES RECIBIDOS EN GARANTIA PARA FUTUROS CREDITOS,0,11,2,8,1,Monthly
821105,INMUEBLES,5,11,2,8,1,Monthly
821110,VALORES MOBILIARIOS,10,11,2,8,1,Monthly
821115,OTROS BIENES MUEBLES,15,11,2,8,1,Monthly
821120,EQUIPARABLES A GARANTIA ADMISIBLE,20,11,2,8,1,Monthly
821200,GARANTIAS PENDIENTES DE CANCELAR,0,12,2,8,1,Monthly
821205,INMUEBLES,5,12,2,8,1,Monthly
821210,VALORES MOBILIARIOS,10,12,2,8,1,Monthly
821215,OTROS BIENES MUEBLES,15,12,2,8,1,Monthly
821220,EQUIPARABLES A GARANTIA IDONEA,20,12,2,8,1,Monthly
821300,BIENES Y VALORES RECIBIDOS EN GARANTIA - GARANTIA IDONEA,0,13,2,8,1,Monthly
821305,CREDITOS COMERCIALES,5,13,2,8,1,Monthly
821310,CREDITOS DE CONSUMO,10,13,2,8,1,Monthly
821315,CREDITOS DE VIVIENDA Y LEASING HABITACIONAL,15,13,2,8,1,Monthly
821320,MICROCREDITOS,20,13,2,8,1,Monthly
821395,OTROS ACTIVOS,95,13,2,8,1,Monthly
821400,BIENES Y VALORES RECIBIDOS EN GARANTIA - OTRAS GARANTIAS,0,14,2,8,1,Monthly
821405,CREDITOS COMERCIALES,5,14,2,8,1,Monthly
821410,CREDITOS DE CONSUMO,10,14,2,8,1,Monthly
821415,CREDITOS DE VIVIENDA Y LEASING HABITACIONAL,15,14,2,8,1,Monthly
821420,MICROCREDITOS,20,14,2,8,1,Monthly
821495,DE OTROS ACTIVOS,95,14,2,8,1,Monthly
821500,TITULOS O VALORES RECIBIDOS EN OPERACIONES REPOS Y SIMULTANEAS ACTIVAS,0,15,2,8,1,Monthly
821505,EN TITULOS DE TESORERIA -TES,5,15,2,8,1,Monthly
821510,EN OTROS INSTRUMENTOS FINANCIEROS,10,15,2,8,1,Monthly
821700,GARANTIAS RECIBIDAS EN OPERACIONES DEL MERCADO MONETARIO,0,17,2,8,1,Monthly
821705,EN TITULOS DE TESORERIA -TES,5,17,2,8,1,Monthly
821710,EN OTROS INSTRUMENTOS FINANCIEROS,10,17,2,8,1,Monthly
821715,EN EFECTIVO,15,17,2,8,1,Monthly
821800,TITULOS O VALORES ENTREGADOS EN OPERACIONES RELACIONADAS DEL MERCADO MONETARIO,0,18,2,8,1,Monthly
821805,EN TITULOS DE TESORERIA -TES,5,18,2,8,1,Monthly
821900,BIENES Y VALORES RECIBIDOS EN ADMINISTRACION,0,19,2,8,1,Monthly
821905,CARTERA FOGAFIN,5,19,2,8,1,Monthly
822000,COMPROMISOS DE COMPRA FUTURA DE INVERSIONES,0,20,2,8,1,Monthly
822005,CARRUSELES,5,20,2,8,1,Monthly
822010,REPOS,10,20,2,8,1,Monthly
822015,REPOS TITULOS SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,15,20,2,8,1,Monthly
822020,COMPRAS A PLAZO,20,20,2,8,1,Monthly
822025,COMPRAS A PLAZO SOBRE PRODUCTOS Y PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES,25,20,2,8,1,Monthly
822500,MERCANCIAS EN DEPOSITO,0,25,2,8,1,Monthly
827400,CALIFICACION OPERACIONES DE LEASING FINANCIERO,0,74,2,8,1,Monthly
827402,CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES,2,74,2,8,1,Monthly
827404,CONSUMO CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,4,74,2,8,1,Monthly
827406,CONSUMO CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,6,74,2,8,1,Monthly
827408,CONSUMO CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,8,74,2,8,1,Monthly
827410,CONSUMO CAPITAL - MORA MAYOR A 6 MESES,10,74,2,8,1,Monthly
827412,CONSUMO INTERESES - VIGENTE Y MORA HASTA 1 MES,12,74,2,8,1,Monthly
827414,CONSUMO INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,14,74,2,8,1,Monthly
827416,CONSUMO INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,16,74,2,8,1,Monthly
827418,CONSUMO INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,18,74,2,8,1,Monthly
827420,CONSUMO INTERESES - MORA MAYOR A 6 MESES,20,74,2,8,1,Monthly
827422,CONSUMO OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,22,74,2,8,1,Monthly
827424,CONSUMO OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,24,74,2,8,1,Monthly
827426,CONSUMO OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,26,74,2,8,1,Monthly
827428,CONSUMO OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,28,74,2,8,1,Monthly
827430,CONSUMO OTROS CONCEPTOS - MORA MAYOR A 6 MESES,30,74,2,8,1,Monthly
827432,MICROCREDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES,32,74,2,8,1,Monthly
827434,MICROCREDITOS CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,34,74,2,8,1,Monthly
827436,MICROCREDITOS CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,36,74,2,8,1,Monthly
827438,MICROCREDITOS CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES,38,74,2,8,1,Monthly
827440,MICROCREDITOS CAPITAL - MORA MAYOR A 4 MESES,40,74,2,8,1,Monthly
827442,MICROCREDITOS INTERESES - VIGENTE Y MORA HASTA 1 MES,42,74,2,8,1,Monthly
827444,MICROCREDITOS INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,44,74,2,8,1,Monthly
827446,MICROCREDITOS INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,46,74,2,8,1,Monthly
827448,MICROCREDITOS INTERESES - MORA MAYOR A 3 MESES HASTA 4 MESES,48,74,2,8,1,Monthly
827450,MICROCREDITOS INTERESES - MORA MAYOR A 4 MESES,50,74,2,8,1,Monthly
827452,MICROCREDITOS OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,52,74,2,8,1,Monthly
827454,MICROCREDITOS OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,54,74,2,8,1,Monthly
827456,MICROCREDITOS OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,56,74,2,8,1,Monthly
827458,MICROCREDITOS OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 4 MESES,58,74,2,8,1,Monthly
827460,MICROCREDITOS OTROS CONCEPTOS - MORA MAYOR A 4 MESES,60,74,2,8,1,Monthly
827462,COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES,62,74,2,8,1,Monthly
827464,COMERCIAL CAPITAL - MORA MAYOR A 1 MES HASTA 3 MESES,64,74,2,8,1,Monthly
827466,COMERCIAL CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,66,74,2,8,1,Monthly
827468,COMERCIAL CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,68,74,2,8,1,Monthly
827470,COMERCIAL CAPITAL - MORA MAYOR A 12 MESES,70,74,2,8,1,Monthly
827472,COMERCIAL INTERESES - VIGENTE Y MORA HASTA 1 MES,72,74,2,8,1,Monthly
827474,COMERCIAL INTERESES - MORA MAYOR A 1 MES HASTA 3 MESES,74,74,2,8,1,Monthly
827476,COMERCIAL INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,76,74,2,8,1,Monthly
827478,COMERCIAL INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,78,74,2,8,1,Monthly
827480,COMERCIAL INTERESES - MORA MAYOR A 12 MESES,80,74,2,8,1,Monthly
827482,COMERCIAL OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,82,74,2,8,1,Monthly
827484,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 3 MESES,84,74,2,8,1,Monthly
827486,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,86,74,2,8,1,Monthly
827488,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES,88,74,2,8,1,Monthly
827490,COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 12 MESES,90,74,2,8,1,Monthly
828100,"CALIFICACION CREDITOS DE VIVIENDA, GARANTIA IDONEA",0,81,2,8,1,Monthly
828102,CAPITAL ¿ VIGENTE Y MORA HASTA 1 MES,2,81,2,8,1,Monthly
828103,CAPITAL ¿ MORA MAYOR A 1 MES HASTA 4 MESES,3,81,2,8,1,Monthly
828104,CUOTA EN MORA MAYOR A 1 MES HASTA 4 MESES,4,81,2,8,1,Monthly
828105,CAPITAL ¿ MORA MAYOR A 4 MESES HASTA 6 MESES,5,81,2,8,1,Monthly
828106,CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,6,81,2,8,1,Monthly
828108,CAPITAL - MORA MAYOR A 12 MESES HASTA 18 MESES,8,81,2,8,1,Monthly
828110,CAPITAL ¿ MORA MAYOR A 18 MESES,10,81,2,8,1,Monthly
828112,INTERESES - VIGENTE Y MORA HASTA 1 MES,12,81,2,8,1,Monthly
828113,INTERESES - MORA MAYOR A 1 MES HASTA 4 MESES,13,81,2,8,1,Monthly
828114,INTERESES - MORA MAYOR A 4 MESES HASTA 6 MESES,14,81,2,8,1,Monthly
828116,INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,16,81,2,8,1,Monthly
828118,INTERESES - MORA MAYOR A 12 MESES HASTA 18 MESES,18,81,2,8,1,Monthly
828120,INTERESES - MORA MAYOR A 18 MESES,20,81,2,8,1,Monthly
828122,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,22,81,2,8,1,Monthly
828123,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 4 MESES,23,81,2,8,1,Monthly
828124,OTROS CONCEPTOS - MORA MAYOR A 4 MESES HASTA 6 MESES,24,81,2,8,1,Monthly
828126,OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES,26,81,2,8,1,Monthly
828128,OTROS CONCEPTOS - MORA MAYOR A 12 MESES HASTA 18 MESES,28,81,2,8,1,Monthly
828130,OTROS CONCEPTOS - MORA MAYOR A 18 MESES,30,81,2,8,1,Monthly
828200,"CALIFICACION CREDITOS DE VIVIENDA, OTRAS GARANTIAS",0,82,2,8,1,Monthly
828202,CAPITAL - VIGENTE Y MORA HASTA 1 MES,2,82,2,8,1,Monthly
828203,CAPITAL - MORA MAYOR A 1 MES HASTA 4 MESES,3,82,2,8,1,Monthly
828204,CAPITAL - MORA MAYOR A 4 MESES HASTA 6 MESES,4,82,2,8,1,Monthly
828206,CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES,6,82,2,8,1,Monthly
828208,CAPITAL - MORA MAYOR A 12 MESES HASTA 18 MESES,8,82,2,8,1,Monthly
828210,CAPITAL - MORA MAYOR A 18 MESES,10,82,2,8,1,Monthly
828212,INTERESES - VIGENTE Y MORA HASTA 1 MES,12,82,2,8,1,Monthly
828213,INTERESES - MORA MAYOR A 1 MES HASTA 4 MESES,13,82,2,8,1,Monthly
828214,INTERESES - MORA MAYOR A 4 MESES HASTA 6 MESES,14,82,2,8,1,Monthly
828216,INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES,16,82,2,8,1,Monthly
828218,INTERESES - MORA MAYOR A 12 MESES HASTA 18 MESES,18,82,2,8,1,Monthly
828220,INTERESES - MORA MAYOR A 18 MESES,20,82,2,8,1,Monthly
828222,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MESES,22,82,2,8,1,Monthly
828223,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 4 MESES,23,82,2,8,1,Monthly
828224,OTROS CONCEPTOS MORA MAYOR A 4 MESES HASTA 6 MESES,24,82,2,8,1,Monthly
828226,OTROS CONCEPTOS MORA MAYOR A 6 MESES HASTA 12 MESES,26,82,2,8,1,Monthly
828228,OTROS CONCEPTOS - MORA MAYOR A 12 MESES HASTA 18 MESES,28,82,2,8,1,Monthly
828230,OTROS CONCEPTOS - MORA MAYOR A 18 MESES,30,82,2,8,1,Monthly
828300,"CALIFICACION CREDITOS DE CONSUMO, GARANTIA IDONEA",0,83,2,8,1,Monthly
828302,CAPITAL - VIGENTE Y MORA HASTA 1 MES,2,83,2,8,1,Monthly
828304,CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES,4,83,2,8,1,Monthly
828306,CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES,6,83,2,8,1,Monthly
828308,CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES,8,83,2,8,1,Monthly
828310,CAPITAL - MORA MAYOR A 6 MESES,10,83,2,8,1,Monthly
828312,INTERESES - VIGENTE Y MORA HASTA 1 MES,12,83,2,8,1,Monthly
828314,INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES,14,83,2,8,1,Monthly
828316,INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES,16,83,2,8,1,Monthly
828318,INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES,18,83,2,8,1,Monthly
828320,INTERESES - MORA MAYOR A 6 MESES,20,83,2,8,1,Monthly
828322,OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES,22,83,2,8,1,Monthly
828324,OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES,24,83,2,8,1,Monthly
828326,OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES,26,83,2,8,1,Monthly
828328,OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES,28,83,2,8,1,Monthly
828330,OTROS CONCEPTOS - MORA MAYOR A 6 MESES,30,83,2,8,1,Monthly
